0.43809,0.29496,0.88976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.19048,0.30151,0.52759,0.82698,0.82616,0.86232,0.94815,0.94815,1,1,1,1,1,1,1,1,1,1,1,1
0.23925,0.41864,0.48591,0.41864,0.96253,0.96253,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.10714,0.28571,0.40825,0.45883,0.45072,0.90514,0.87287,0.96978,0.96978,1,1,1,1,1,1,1,1,1,1,1
-0.058026,0.17408,0.24744,0.47519,0.38468,0.5447,0.60892,0.66953,1,1,0.94933,1,0.97402,1,1,1,1,1,1,1
0.062348,0.26864,0.21822,0.45044,0.25031,0.45044,0.45044,0.53702,0.66667,0.97624,0.97669,0.97669,0.97669,1,1,1,1,1,1,1
-0.07375,0.23966,0.11676,0.31264,0.25602,0.17118,0.40186,0.45426,0.4791,0.72375,0.87095,0.95641,0.93386,1,1,1,1,1,1,1
0.029161,0.21539,0.25,0.25,0.33601,0.21539,0.36116,0.43057,0.49415,0.55428,0.61237,1,1,1,1,1,1,1,1,1
-0.090909,0.19442,0.22567,0.25363,0.32601,0.22567,0.32601,0.34768,0.34768,0.51797,0.51797,0.79349,1,1,1,1,1,1,1,1
0.1005,-3.9651e-18,0.17586,0.25265,0.27435,0.36927,0.31449,0.40347,0.36927,0.40347,0.42008,0.48432,0.57735,1,1,1,1,1,1,1
