-0.021953,0.60635,0.34344,0.40795,0.64302,0.62131,0.54728,0.80343,0.69456,0.86456,0.80838,0.74073,0.59517,0.86456,0.95211,0.95211,0.79616,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.95211,0.86456,0.95211,0.95211
-0.03152,0.3109,0.30541,0.24909,0.55165,0.61677,0.61491,0.69007,0.53929,0.7186,0.8282,0.60829,0.66049,0.75189,0.77731,0.81133,0.89209,0.89209,0.89209,0.94087,0.94087,0.87299,0.94087,0.89209,0.94087,0.94087,0.94087,0.94087
-0.0395,0.40346,0.31823,0.63239,0.64385,0.56565,0.65361,0.71079,0.73028,0.61437,0.67062,0.74002,0.6388,0.66304,0.69938,0.7191,0.86841,0.86841,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556,0.93556
-0.046102,0.15678,0.41326,0.39203,0.50899,0.54141,0.68665,0.62762,0.65981,0.7241,0.71775,0.68263,0.68436,0.63911,0.66868,0.68436,0.79451,0.86373,0.91743,0.91743,0.8897,0.91743,0.91743,0.91743,0.91743,0.91743,0.91743,0.8897
-0.053233,-0.053233,0.22828,0.08766,0.25018,0.53346,0.55396,0.50206,0.52787,0.7573,0.64039,0.72937,0.69502,0.67656,0.72181,0.64396,0.70622,0.84935,0.89357,0.9174,0.89357,0.89357,0.9174,0.9174,0.9174,0.9174,0.9174,0.89357
-0.060295,0.29135,0.035261,0.17566,0.32794,0.58657,0.64832,0.72631,0.75194,0.66649,0.75574,0.74752,0.68841,0.67757,0.66582,0.69072,0.73476,0.83586,0.89504,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.91641,0.87003
-0.067402,-0.049999,-0.0058738,0.19175,0.37901,0.63666,0.64357,0.71748,0.67364,0.65519,0.78638,0.7263,0.79703,0.81044,0.68419,0.72662,0.75659,0.8045,0.89419,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393,0.91393
0.092939,0.095128,0.041538,0.22295,-0.027328,0.27902,0.44076,0.50332,0.61973,0.5772,0.79401,0.70176,0.75494,0.803,0.77064,0.75104,0.75104,0.79761,0.84757,0.90161,0.8831,0.90161,0.90161,0.90161,0.90161,0.90161,0.90161,0.90161
0.083942,0.082671,0.098757,0.2896,0.37793,0.31213,0.58677,0.57831,0.64159,0.61357,0.72652,0.75149,0.69496,0.82953,0.77894,0.81075,0.79469,0.82713,0.86095,0.89632,0.89632,0.89632,0.89632,0.89632,0.89632,0.84174,0.89632,0.87842
0.075956,0.075956,0.085001,0.10154,0.10154,0.40234,0.57993,0.53527,0.55096,0.64647,0.61996,0.76785,0.81859,0.77916,0.841,0.78461,0.76621,0.81697,0.85043,0.88516,0.88516,0.88516,0.88516,0.86763,0.88516,0.88516,0.86763,0.88516
